project_id,case_submitter_id,case_id,sample_submitter_ids,sample_types,aliquot_submitter_ids,file_id,file_name,peptide_target,agid,lab_id,catalog_number,set_id,protein_expression
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,BAD_pS112,AGID00008,63,9291,Old,-0.3486
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,BAK,AGID00009,71,1542-1/ab32371,Old,0.67046
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,BAP1C4,AGID00192,1207,sc-28383,Old,0.019117
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,BAX,AGID00010,73,2772,Old,0.011894
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,BCL2,AGID00433,80,M0887,Old,-0.71987
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,BCL2A1,AGID00219,1299,PAB8528,Old,0.18644
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,BCLXL,AGID00012,84,1018-1,Old,0.063051
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,BECLIN,AGID00377,87,sc-10086,Old,0.010923
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,BETACATENIN,AGID00011,75,9562,Old,0.5206
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,BID,AGID00013,88,1008-1/ab32060,Old,0.10931
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,BIM,AGID00180,90,1036-1/ab32158,Old,1.6573
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,BiP-GRP78,AGID00221,1311,610978,Set165,0.25790680408708
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,BMK1-Erk5_pT218_Y220,AGID00373,2194,07-507,Set165,-0.353131784017107
TCGA-LUAD,TCGA-73-A9RS,2a394996-809f-459f-a647-d209921ccbd2,TCGA-73-A9RS-01A,Primary Tumor,,d934c1fb-98ff-4eeb-84d2-44b1816b913b,TCGA-73-A9RS-01A-21-A45B-20_RPPA_data.tsv,BRAF,AGID00355,92,1647/ab33899,Old,-0.27379
